#REF!,Service Company Name:,,#ERROR!,UNCONVENTIONAL RESOURCES - WCO&PED,,,,,,,,,,,,,,,,,,,If Recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service Company Code:,,,,,,,,,,,#ERROR!,,HAZEM,,,,,,SIWHP (psig):,,6870,,,,,,,,,"Venturi meter Pipe Diameter ""D"" (mm):",,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/23/21 10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 19:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,353.42,2829.51,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 19:45,,,,,,,,,,,,,,,,,,,,,,,,,,364.05,2746.85,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,373.04,2680.68,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 20:15,,,,,,,,,,,,,,,,,,,,,,,,,,348.30,2871.11,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 20:30,,,,,,,,,,,,,,,,,,,,,,,,,,360.26,2775.74,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 20:45,,,,,,,,,,,,,,,,,,,,,,,,,,351.26,2846.92,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,351.25,2847.01,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 21:15,,,,,,,,,,,,,,,,,,,,,,,,,,356.44,2805.49,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 21:30,,,,,,,,,,,,,,,,,,,,,,,,,,357.52,2797.07,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 21:45,,,,,,,,,,,,,,,,,,,,,,,,,,350.82,2850.47,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,351.45,2845.38,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 22:15,,,,,,,,,,,,,,,,,,,,,,,,,,355.84,2810.28,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 22:30,,,,,,,,,,,,,,,,,,,,,,,,,,349.19,2863.78,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 22:45,,,,,,,,,,,,,,,,,,,,,,,,,,355.06,2816.39,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,349.30,2862.85,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 23:15,,,,,,,,,,,,,,,,,,,,,,,,,,361.79,2764.02,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 23:30,,,,,,,,,,,,,,,,,,,,,,,,,,357.00,2801.12,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/23/21 23:45,,,,,,,,,,,,,,,,,,,,,,,,,,354.84,2818.15,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,356.62,2804.09,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 0:15,,,,,,,,,,,,,,,,,,,,,,,,,,349.05,2864.89,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 0:30,,,,,,,,,,,,,,,,,,,,,,,,,,353.76,2826.77,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 0:45,,,,,,,,,,,,,,,,,,,,,,,,,,352.54,2836.55,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 1:15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 1:30,,,,,,,,,,,,,,,,,,,,,,,,,,360.08,2777.18,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 1:45,,,,,,,,,,,,,,,,,,,,,,,,,,352.08,2840.28,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,349.77,2859.04,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 2:15,,,,,,,,,,,,,,,,,,,,,,,,,,351.39,2845.87,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 2:30,,,,,,,,,,,,,,,,,,,,,,,,,,352.90,2833.63,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 2:45,,,,,,,,,,,,,,,,,,,,,,,,,,356.11,2808.08,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,352.40,2837.66,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 3:15,,,,,,,,,,,,,,,,,,,,,,,,,,346.29,2887.71,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 3:30,,,,,,,,,,,,,,,,,,,,,,,,,,352.97,2833.06,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 3:45,,,,,,,,,,,,,,,,,,,,,,,,,,348.66,2868.14,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,349.03,2865.06,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 4:15,,,,,,,,,,,,,,,,,,,,,,,,,,355.53,2812.71,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 4:30,,,,,,,,,,,,,,,,,,,,,,,,,,353.00,2832.90,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 4:45,,,,,,,,,,,,,,,,,,,,,,,,,,349.25,2863.32,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,355.28,2814.68,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 5:15,,,,,,,,,,,,,,,,,,,,,,,,,,350.06,2856.68,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 5:30,,,,,,,,,,,,,,,,,,,,,,,,,,355.06,2816.39,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 5:45,,,,,,,,,,,,,,,,,,,,,,,,,,351.24,2847.07,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,357.02,2800.99,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 6:15,,,,,,,,,,,,,,,,,,,,,,,,,,344.59,2901.97,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 6:30,,,,,,,,,,,,,,,,,,,,,,,,,,339.11,2948.88,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 7:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 7:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 7:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 8:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 8:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 9:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 9:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,8/24/21 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
